25.01993,-6.19843
24.98979,-3.14619
24.95972,-2.09082
24.92972,-1.41172
24.89979,-1.34442
24.86994,-1.47895
24.84015,-2.3827
24.81044,-1.50902
24.7808,-4.21936
24.75123,-3.82142
24.72172,-3.4524
24.69229,-3.15196
24.66293,-2.86185
24.63364,-2.63653
24.60442,-2.44085
24.57527,-2.26503
24.54618,-2.10721
24.51717,-1.98653
24.48822,-1.90354
24.45934,-1.82794
24.43054,-1.75537
24.4018,-1.68597
24.37312,-1.61719
24.34451,-1.54704
24.31597,-1.47889
24.2875,-1.395
24.25909,-1.26555
24.23075,-1.21635
24.20248,-1.18478
24.17427,-1.16134
24.14613,-1.14279
24.11805,-1.12847
24.09004,-1.12206
24.0621,-1.15738
24.03422,-1.04204
24.00639,-0.98888
23.97864,-0.94684
23.95095,-0.89335
23.92333,-0.66694
23.89576,-0.78099
23.86827,-0.84163
23.84083,-0.90263
23.81346,0.11538
23.78615,0.13031
23.75891,0.13532
23.73172,0.13984
23.7046,0.14593
23.67754,0.15409
23.65054,0.1658
23.62361,0.16424
23.59673,0.17769
23.56991,0.14906
23.54316,0.1467
23.51647,0.14679
23.48984,0.14737
23.46326,0.14782
23.43675,0.14808
23.4103,0.14867
23.38391,0.15123
23.35758,0.15929
23.3313,0.17687
23.30509,0.20365
23.27893,0.237
23.25283,0.2778
23.22679,0.33972
23.20081,0.89473
23.17489,0.69908
23.14903,0.778
23.12322,0.80502
23.09747,0.81992
23.07178,0.82735
23.04614,0.82873
23.02056,0.82545
22.99504,0.81977
22.96958,0.81517
22.94417,0.79766
22.91881,0.7929
22.89352,0.79105
22.86828,0.79084
22.84309,0.79142
22.81796,0.79216
22.79289,0.79285
22.76787,0.79424
22.7429,0.80086
22.71799,0.84657
22.69314,0.76173
22.66834,0.73095
22.64358,0.7173
22.61889,0.71323
22.59425,0.71379
22.56967,0.71573
22.54514,0.71715
22.52066,0.71697
22.49623,0.71455
22.47186,0.70942
22.44754,0.70109
22.42327,0.68924
22.39906,0.67399
22.37489,0.65609
22.35078,0.63716
22.32672,0.61889
22.30272,0.59749
22.27876,0.62106
22.25486,0.62024
22.231,0.61918
22.2072,0.62284
22.18345,0.68534
22.15975,0.65687
22.1361,0.6376
22.1125,0.61944
22.08895,0.59979
22.06545,0.57646
22.042,0.54535
22.0186,0.85716
21.99526,0.82994
21.97196,0.77696
21.9487,0.22903
21.9255,0.43092
21.90235,0.35787
21.87925,0.33645
21.85619,0.32656
21.83318,0.32288
21.81023,0.32346
21.78732,0.32678
21.76445,0.33097
21.74164,0.3339
21.71888,0.33407
21.69616,0.33122
